User_ID,User_Name,Join_Date,Last_Login,Monthly_Price,Watch_Hours,Favorite_Genre,Active_Devices,Profile_Count,Parental_Controls,Total_Movies_Watched,Total_Series_Watched,Country,Payment_Method,Language_Preference,Recommended_Content_Count,Average_Rating_Given,Has_Downloaded_Content,Membership_Status,Loyalty_Points,First_Device_Used,Age_Group,Primary_Watch_Time,Watch_Hour_Group,Loyalty_Point_Group,Age_Category
4912,Andrea,10/4/2023,12/1/2024,15.99,214,Sci-Fi,1,3,False,61,148,UK,Cryptocurrency,German,95,4.1,True,Active,2029,Smartphone,45-54,Late Night,201-300 ,2000-2999 ,Older Streamers
7975,Suzanne,10/3/2023,11/22/2024,15.99,437,Horror,2,2,True,328,170,France,Debit Card,English,25,3.6,False,Active,2406,Smart TV,25-34,Late Night,301-500 ,2000-2999 ,Adult Streamers
6804,Benjamin,2/11/2023,12/10/2024,15.99,419,Drama,2,1,False,591,166,Australia,PayPal,German,26,3.5,True,Active,3264,Desktop,55+,Late Night,301-500 ,3000-3999 ,Senior Streamers
3877,Shannon,7/15/2024,11/24/2024,11.99,129,Action,2,5,False,527,153,Australia,PayPal,German,0,4.6,False,Active,1135,Tablet,25-34,Late Night,101-200 ,1000-1999 ,Adult Streamers
8768,Stephen,11/9/2024,12/1/2024,15.99,75,Sci-Fi,5,1,True,115,122,Australia,Debit Card,Hindi,86,3.5,False,Active,3761,Tablet,25-34,Evening,51-100 ,3000-3999 ,Adult Streamers
1420,Courtney,10/3/2024,12/5/2024,7.99,346,Documentary,5,5,True,732,144,France,PayPal,French,73,4.9,False,Active,3633,Tablet,55+,Late Night,301-500 ,3000-3999 ,Senior Streamers
2306,Daniel,5/11/2023,12/1/2024,11.99,480,Horror,4,6,True,509,12,Canada,Credit Card,English,43,3.1,False,Active,3308,Smartphone,25-34,Evening,301-500 ,3000-3999 ,Adult Streamers
2079,Janet,6/25/2024,12/2/2024,11.99,188,Horror,2,2,True,655,16,USA,PayPal,English,50,3.3,True,Active,1311,Laptop,35-44,Late Night,101-200 ,1000-1999 ,Mature Streamers
3554,Phyllis,2/28/2024,12/4/2024,7.99,420,Drama,4,1,False,399,45,USA,Debit Card,French,52,4.0,False,Active,4333,Desktop,25-34,Morning,301-500 ,4000-4990 ,Adult Streamers
7616,Amanda,6/10/2023,12/11/2024,15.99,204,Horror,3,5,False,597,118,Germany,Debit Card,English,60,3.1,True,Active,4575,Smartphone,35-44,Evening,201-300 ,4000-4990 ,Mature Streamers
5650,Timothy,8/24/2023,12/8/2024,15.99,355,Horror,1,1,True,358,173,Canada,Cryptocurrency,Hindi,60,4.8,False,Active,2448,Desktop,18-24,Afternoon,301-500 ,2000-2999 ,Young Streamers
9385,Lynn,8/20/2024,12/3/2024,7.99,200,Drama,3,2,False,453,172,Canada,PayPal,English,1,4.4,True,Active,1072,Tablet,55+,Morning,101-200 ,1000-1999 ,Senior Streamers
2482,Courtney,3/26/2023,11/29/2024,7.99,178,Action,2,2,True,378,117,India,Credit Card,Hindi,63,4.8,True,Active,1784,Desktop,45-54,Evening,101-200 ,1000-1999 ,Older Streamers
9017,Reginald,7/14/2024,12/11/2024,11.99,337,Documentary,2,2,True,750,146,India,Credit Card,English,100,4.1,True,Active,3787,Desktop,35-44,Late Night,301-500 ,3000-3999 ,Mature Streamers
7001,Lori,8/8/2023,11/30/2024,11.99,24,Drama,4,4,False,30,20,UK,Cryptocurrency,Hindi,98,3.9,False,Active,4477,Laptop,18-24,Afternoon,0-50 ,4000-4990 ,Young Streamers
2942,Jaclyn,2/9/2023,11/30/2024,11.99,167,Sci-Fi,5,5,False,127,138,UK,Credit Card,Mandarin,66,4.7,True,Active,711,Smart TV,35-44,Evening,101-200 ,0-999 ,Mature Streamers
8833,Cheryl,6/7/2024,12/11/2024,7.99,289,Drama,5,2,False,216,162,France,PayPal,Hindi,99,3.7,True,Active,3711,Smart TV,55+,Late Night,201-300 ,3000-3999 ,Senior Streamers
8079,Jennifer,7/7/2023,12/13/2024,7.99,450,Action,1,2,True,12,133,Canada,Debit Card,Hindi,100,3.4,False,Active,2534,Tablet,35-44,Afternoon,301-500 ,2000-2999 ,Mature Streamers
3797,Jennifer,6/4/2024,12/17/2024,11.99,165,Sci-Fi,5,5,False,421,3,USA,Cryptocurrency,English,96,4.5,True,Active,2624,Desktop,55+,Evening,101-200 ,2000-2999 ,Senior Streamers
7268,Deborah,5/8/2023,12/17/2024,15.99,391,Action,2,2,False,988,82,USA,PayPal,German,73,3.0,True,Active,3617,Smart TV,18-24,Morning,301-500 ,3000-3999 ,Young Streamers
9803,Tina,7/14/2024,11/23/2024,11.99,318,Drama,2,1,False,376,44,USA,Cryptocurrency,Mandarin,42,3.9,False,Active,3078,Tablet,25-34,Morning,301-500 ,3000-3999 ,Adult Streamers
2165,Allison,6/22/2024,11/29/2024,15.99,157,Documentary,2,2,False,542,80,Australia,PayPal,English,53,4.2,False,Active,164,Smart TV,35-44,Evening,101-200 ,0-999 ,Mature Streamers
1528,Sara,1/10/2023,11/19/2024,11.99,25,Drama,3,5,True,232,196,UK,Debit Card,Spanish,48,3.2,False,Active,2805,Smart TV,18-24,Morning,0-50 ,2000-2999 ,Young Streamers
5978,Joel,4/12/2023,12/9/2024,11.99,112,Drama,3,4,True,505,118,UK,PayPal,English,81,3.9,False,Active,3848,Desktop,25-34,Afternoon,101-200 ,3000-3999 ,Adult Streamers
5967,Diana,5/12/2023,12/14/2024,11.99,479,Action,2,5,False,394,35,Australia,Cryptocurrency,Mandarin,93,3.7,False,Active,836,Desktop,25-34,Late Night,301-500 ,0-999 ,Adult Streamers
4254,James,7/31/2023,12/18/2024,11.99,233,Romance,1,2,True,769,132,India,PayPal,Hindi,82,4.3,True,Active,2761,Laptop,18-24,Morning,201-300 ,2000-2999 ,Young Streamers
2186,Jeffrey,11/27/2024,12/18/2024,7.99,44,Drama,4,4,False,89,90,India,Debit Card,French,48,5.0,True,Active,4633,Tablet,35-44,Late Night,0-50 ,4000-4990 ,Mature Streamers
7644,Christian,12/8/2024,12/15/2024,15.99,456,Action,2,3,True,240,83,Canada,Credit Card,Hindi,76,4.0,False,Active,4260,Smart TV,18-24,Late Night,301-500 ,4000-4990 ,Young Streamers
5897,Hunter,9/12/2023,12/6/2024,7.99,486,Drama,3,2,False,181,15,Germany,Credit Card,German,0,4.2,False,Active,447,Tablet,18-24,Morning,301-500 ,0-999 ,Young Streamers
7465,Shane,11/11/2024,12/1/2024,11.99,308,Action,4,3,True,284,81,Australia,Credit Card,Spanish,92,3.7,True,Active,1298,Tablet,18-24,Afternoon,301-500 ,1000-1999 ,Young Streamers
3724,Brittany,6/28/2024,12/2/2024,7.99,161,Romance,3,5,False,698,77,Canada,PayPal,Spanish,32,3.7,False,Active,3445,Laptop,45-54,Afternoon,101-200 ,3000-3999 ,Older Streamers
2914,Erica,7/7/2023,12/14/2024,15.99,316,Comedy,3,1,False,734,21,Canada,Credit Card,Hindi,65,4.6,False,Active,3039,Smart TV,55+,Late Night,301-500 ,3000-3999 ,Senior Streamers
4110,Justin,1/27/2024,11/26/2024,11.99,133,Drama,5,4,False,951,86,UK,PayPal,German,88,4.4,False,Active,3815,Smart TV,45-54,Evening,101-200 ,3000-3999 ,Older Streamers
6944,Sarah,5/28/2024,11/30/2024,15.99,270,Comedy,3,6,False,271,5,UK,Credit Card,Spanish,41,3.5,False,Active,1135,Laptop,18-24,Late Night,201-300 ,1000-1999 ,Young Streamers
3639,Lindsay,7/21/2023,11/22/2024,11.99,85,Horror,3,1,True,851,48,USA,Cryptocurrency,French,45,4.6,False,Active,2706,Tablet,35-44,Evening,51-100 ,2000-2999 ,Mature Streamers
8416,Rachel,4/28/2023,11/29/2024,11.99,65,Drama,2,3,True,302,6,UK,PayPal,Hindi,81,3.5,True,Active,3828,Tablet,18-24,Evening,51-100 ,3000-3999 ,Young Streamers
7753,David,12/9/2024,12/13/2024,7.99,393,Drama,3,3,False,829,117,USA,Credit Card,Hindi,65,4.9,True,Active,4409,Smart TV,35-44,Afternoon,301-500 ,4000-4990 ,Mature Streamers
9528,Breanna,2/16/2023,12/12/2024,11.99,181,Action,5,5,False,860,148,USA,Debit Card,Mandarin,3,4.3,True,Active,433,Tablet,18-24,Afternoon,101-200 ,0-999 ,Young Streamers
2960,James,12/3/2023,12/9/2024,11.99,416,Sci-Fi,5,4,True,964,187,USA,Cryptocurrency,French,6,3.2,False,Active,2554,Smart TV,35-44,Late Night,301-500 ,2000-2999 ,Mature Streamers
1090,Hector,5/17/2024,11/29/2024,15.99,243,Sci-Fi,3,2,False,40,52,Canada,Cryptocurrency,English,4,4.0,True,Active,1348,Desktop,25-34,Morning,201-300 ,1000-1999 ,Adult Streamers
2410,Jennifer,12/11/2024,12/8/2024,11.99,381,Romance,2,3,True,568,62,Germany,Debit Card,Mandarin,50,4.8,False,Active,1375,Laptop,25-34,Late Night,301-500 ,1000-1999 ,Adult Streamers
1575,James,10/4/2023,12/11/2024,11.99,71,Comedy,5,4,True,666,100,Australia,Credit Card,Mandarin,97,3.1,False,Active,3630,Desktop,45-54,Late Night,51-100 ,3000-3999 ,Older Streamers
9259,Dale,8/14/2024,12/7/2024,11.99,219,Horror,4,1,True,318,37,France,Cryptocurrency,Spanish,69,3.9,True,Active,1457,Laptop,45-54,Late Night,201-300 ,1000-1999 ,Older Streamers
2170,Lisa,11/7/2023,12/15/2024,15.99,335,Action,2,4,False,609,181,Canada,PayPal,Hindi,81,4.7,True,Active,3332,Laptop,18-24,Late Night,301-500 ,3000-3999 ,Young Streamers
2237,Anthony,6/8/2023,12/18/2024,7.99,435,Comedy,2,1,False,163,69,India,PayPal,German,24,4.8,True,Active,3815,Laptop,35-44,Afternoon,301-500 ,3000-3999 ,Mature Streamers
2697,Christine,5/10/2024,12/9/2024,15.99,423,Drama,4,3,False,648,46,USA,Debit Card,Spanish,0,4.5,False,Active,3859,Smartphone,55+,Late Night,301-500 ,3000-3999 ,Senior Streamers
4488,Stephen,5/28/2023,12/5/2024,7.99,304,Romance,1,3,False,975,10,Canada,PayPal,English,48,3.2,False,Active,3923,Smart TV,25-34,Late Night,301-500 ,3000-3999 ,Adult Streamers
5291,Marvin,2/24/2024,12/17/2024,11.99,455,Drama,3,6,True,15,36,Germany,Debit Card,English,37,4.2,False,Active,4486,Tablet,18-24,Afternoon,301-500 ,4000-4990 ,Young Streamers
6287,Jasmine,4/29/2023,11/30/2024,11.99,449,Documentary,1,2,True,268,11,Canada,Debit Card,English,62,5.0,False,Active,993,Desktop,25-34,Evening,301-500 ,0-999 ,Adult Streamers
1953,Shannon,11/9/2023,11/23/2024,15.99,39,Drama,3,1,True,791,3,Germany,Credit Card,Spanish,33,3.1,True,Active,631,Smart TV,25-34,Morning,0-50 ,0-999 ,Adult Streamers
3457,Kenneth,10/25/2024,11/19/2024,15.99,139,Comedy,2,1,False,257,173,Australia,Debit Card,English,16,3.7,True,Active,214,Smart TV,25-34,Late Night,101-200 ,0-999 ,Adult Streamers
6504,Michelle,11/19/2023,12/18/2024,7.99,345,Sci-Fi,1,4,False,767,66,Canada,Debit Card,Mandarin,70,3.8,False,Active,2327,Desktop,18-24,Late Night,301-500 ,2000-2999 ,Young Streamers
7463,Ethan,9/15/2023,12/6/2024,11.99,500,Documentary,3,5,True,362,38,France,Debit Card,Hindi,100,4.0,False,Active,3679,Smart TV,55+,Evening,301-500 ,3000-3999 ,Senior Streamers
3898,Charles,3/7/2024,11/28/2024,11.99,365,Comedy,5,5,True,779,113,UK,PayPal,German,65,4.2,False,Active,2238,Smartphone,55+,Afternoon,301-500 ,2000-2999 ,Senior Streamers
8481,Stephanie,10/16/2024,12/8/2024,7.99,479,Romance,4,5,False,159,136,Canada,Cryptocurrency,German,7,4.2,True,Active,3655,Smart TV,18-24,Evening,301-500 ,3000-3999 ,Young Streamers
7810,Robert,9/24/2023,12/7/2024,7.99,63,Horror,4,2,True,104,72,France,Cryptocurrency,Mandarin,17,4.9,True,Active,1587,Laptop,18-24,Afternoon,51-100 ,1000-1999 ,Young Streamers
6534,Larry,4/5/2023,12/11/2024,11.99,104,Documentary,2,6,False,570,29,UK,PayPal,German,56,3.9,True,Active,4501,Desktop,35-44,Late Night,101-200 ,4000-4990 ,Mature Streamers
6025,Andrew,12/15/2023,11/25/2024,15.99,380,Horror,5,5,True,112,149,Australia,Cryptocurrency,Mandarin,74,3.4,True,Active,1910,Tablet,45-54,Morning,301-500 ,1000-1999 ,Older Streamers
5825,Michele,2/12/2024,12/13/2024,7.99,500,Drama,5,4,True,568,151,Germany,Cryptocurrency,French,11,3.6,False,Active,2731,Smartphone,45-54,Late Night,301-500 ,2000-2999 ,Older Streamers
1185,Victor,1/30/2023,12/15/2024,15.99,247,Romance,2,2,False,943,42,UK,PayPal,Spanish,85,3.5,True,Active,4517,Smartphone,35-44,Evening,201-300 ,4000-4990 ,Mature Streamers
4392,Craig,2/19/2023,12/5/2024,11.99,486,Sci-Fi,2,6,False,887,128,USA,Credit Card,German,59,4.4,False,Active,1238,Laptop,35-44,Morning,301-500 ,1000-1999 ,Mature Streamers
5785,William,3/10/2024,11/19/2024,7.99,220,Action,2,1,False,998,187,India,Debit Card,English,17,4.4,False,Active,1786,Smart TV,55+,Morning,201-300 ,1000-1999 ,Senior Streamers
4718,Stephanie,9/21/2023,11/25/2024,15.99,21,Drama,5,1,True,484,112,India,Credit Card,Hindi,88,3.5,True,Active,1683,Tablet,55+,Morning,0-50 ,1000-1999 ,Senior Streamers
3992,John,8/25/2024,11/25/2024,11.99,417,Action,2,5,True,458,145,Germany,Debit Card,Spanish,91,3.3,True,Active,996,Laptop,25-34,Evening,301-500 ,0-999 ,Adult Streamers
6100,Desiree,6/24/2024,11/20/2024,11.99,191,Comedy,1,4,False,925,124,Germany,Cryptocurrency,Hindi,37,4.1,False,Active,608,Smartphone,18-24,Evening,101-200 ,0-999 ,Young Streamers
8495,Edward,1/9/2024,11/26/2024,7.99,460,Comedy,5,2,False,559,136,France,Credit Card,German,58,3.6,False,Active,4650,Desktop,55+,Morning,301-500 ,4000-4990 ,Senior Streamers
3083,Jason,9/5/2023,12/13/2024,7.99,413,Documentary,5,5,True,895,3,USA,Credit Card,German,87,3.2,True,Active,1340,Laptop,35-44,Late Night,301-500 ,1000-1999 ,Mature Streamers
9936,Elizabeth,5/11/2023,12/17/2024,7.99,484,Action,1,6,True,570,18,Germany,Credit Card,Hindi,5,4.6,True,Active,1821,Smartphone,25-34,Morning,301-500 ,1000-1999 ,Adult Streamers
2418,Nicole,9/4/2024,11/19/2024,15.99,227,Romance,1,4,True,187,48,USA,Credit Card,French,6,3.4,True,Active,3020,Laptop,45-54,Evening,201-300 ,3000-3999 ,Older Streamers
4089,Amy,12/8/2024,12/17/2024,11.99,313,Sci-Fi,5,6,True,900,135,Canada,Debit Card,French,87,4.8,False,Active,1243,Smartphone,55+,Afternoon,301-500 ,1000-1999 ,Senior Streamers
8876,Leslie,4/17/2023,11/23/2024,11.99,491,Horror,2,3,True,194,187,India,PayPal,French,44,4.4,True,Active,540,Smartphone,25-34,Afternoon,301-500 ,0-999 ,Adult Streamers
3959,Alicia,12/26/2023,12/16/2024,15.99,50,Sci-Fi,4,2,True,155,115,USA,Debit Card,German,92,4.3,False,Active,2583,Desktop,45-54,Afternoon,0-50 ,2000-2999 ,Older Streamers
2011,Donald,5/14/2023,12/4/2024,7.99,73,Romance,2,1,True,184,172,India,Cryptocurrency,English,41,4.8,False,Active,3463,Smartphone,35-44,Morning,51-100 ,3000-3999 ,Mature Streamers
7896,Michael,6/19/2024,11/29/2024,11.99,139,Sci-Fi,4,5,True,539,152,Canada,Debit Card,German,48,3.8,True,Active,4130,Desktop,35-44,Afternoon,101-200 ,4000-4990 ,Mature Streamers
5495,Grant,1/17/2024,11/29/2024,11.99,327,Documentary,2,6,True,182,14,USA,Debit Card,French,90,3.4,False,Active,3918,Laptop,18-24,Late Night,301-500 ,3000-3999 ,Young Streamers
6219,Michelle,7/22/2024,12/16/2024,11.99,206,Drama,4,1,False,981,60,UK,PayPal,English,41,4.4,True,Active,4264,Desktop,25-34,Late Night,201-300 ,4000-4990 ,Adult Streamers
4458,Sydney,10/26/2023,11/20/2024,15.99,23,Sci-Fi,3,3,True,489,7,India,Debit Card,Mandarin,54,4.5,True,Active,1485,Tablet,18-24,Evening,0-50 ,1000-1999 ,Young Streamers
4115,Shawna,11/24/2024,11/24/2024,15.99,158,Comedy,1,5,True,603,72,India,Credit Card,Hindi,88,3.3,False,Active,3508,Smart TV,55+,Afternoon,101-200 ,3000-3999 ,Senior Streamers
6586,Allison,1/26/2023,12/15/2024,15.99,459,Comedy,2,1,False,445,153,France,PayPal,Hindi,13,4.2,False,Active,3433,Desktop,45-54,Evening,301-500 ,3000-3999 ,Older Streamers
3985,Andrew,6/12/2024,12/12/2024,15.99,30,Documentary,4,6,False,233,10,Germany,Cryptocurrency,Spanish,71,4.6,False,Active,3610,Smartphone,45-54,Late Night,0-50 ,3000-3999 ,Older Streamers
8501,Mark,4/8/2024,11/19/2024,11.99,42,Documentary,5,2,True,464,171,USA,Cryptocurrency,English,88,4.6,True,Active,3307,Smart TV,18-24,Morning,0-50 ,3000-3999 ,Young Streamers
4048,Nicole,6/2/2024,12/17/2024,11.99,242,Horror,3,1,False,273,96,Germany,Credit Card,French,34,4.9,True,Active,868,Smart TV,18-24,Morning,201-300 ,0-999 ,Young Streamers
4466,Matthew,10/6/2024,11/27/2024,11.99,25,Drama,5,2,False,162,147,Germany,Debit Card,English,82,4.3,False,Active,4358,Smart TV,25-34,Late Night,0-50 ,4000-4990 ,Adult Streamers
5479,David,3/4/2023,12/8/2024,7.99,140,Romance,4,4,False,218,5,India,PayPal,French,86,3.6,False,Active,4552,Desktop,55+,Late Night,101-200 ,4000-4990 ,Senior Streamers
2480,Shane,8/26/2023,12/17/2024,15.99,192,Comedy,5,3,False,39,18,UK,Cryptocurrency,German,75,3.3,True,Active,3003,Desktop,18-24,Morning,101-200 ,3000-3999 ,Young Streamers
6288,Kathryn,4/2/2024,12/11/2024,15.99,267,Romance,1,2,False,107,140,Australia,PayPal,French,7,4.8,False,Active,783,Smart TV,25-34,Evening,201-300 ,0-999 ,Adult Streamers
9973,John,4/14/2023,12/15/2024,11.99,410,Romance,4,4,False,513,52,Canada,Debit Card,French,19,4.7,False,Active,3578,Smart TV,25-34,Late Night,301-500 ,3000-3999 ,Adult Streamers
6078,Kara,9/23/2024,12/15/2024,7.99,281,Comedy,4,5,False,905,128,Germany,Cryptocurrency,German,70,4.3,False,Active,1952,Laptop,18-24,Evening,201-300 ,1000-1999 ,Young Streamers
5362,Julie,3/7/2024,11/27/2024,15.99,478,Comedy,4,3,True,551,96,UK,Cryptocurrency,Spanish,65,4.6,True,Active,860,Laptop,55+,Morning,301-500 ,0-999 ,Senior Streamers
1687,Joshua,4/19/2024,11/24/2024,7.99,44,Action,4,5,True,190,193,France,PayPal,Hindi,13,3.1,False,Active,3,Laptop,18-24,Late Night,0-50 ,0-999 ,Young Streamers
8986,Gary,12/1/2024,12/16/2024,15.99,250,Action,1,2,True,69,35,Canada,Credit Card,German,13,3.3,True,Active,1836,Smart TV,25-34,Evening,201-300 ,1000-1999 ,Adult Streamers
5994,Chelsea,10/21/2023,12/4/2024,7.99,225,Drama,5,5,False,274,83,UK,Credit Card,German,45,3.9,False,Active,808,Smartphone,35-44,Afternoon,201-300 ,0-999 ,Mature Streamers
6293,John,9/16/2024,11/21/2024,15.99,473,Sci-Fi,4,4,False,605,93,Germany,Debit Card,Mandarin,13,4.8,False,Active,2141,Desktop,35-44,Late Night,301-500 ,2000-2999 ,Mature Streamers
7558,Sandra,11/13/2024,12/8/2024,11.99,236,Sci-Fi,1,5,True,225,94,Germany,Debit Card,English,61,3.7,False,Active,1254,Laptop,35-44,Evening,201-300 ,1000-1999 ,Mature Streamers
1805,Jennifer,2/4/2023,11/30/2024,11.99,349,Comedy,4,4,True,386,195,USA,Cryptocurrency,German,59,4.6,False,Active,2864,Laptop,35-44,Late Night,301-500 ,2000-2999 ,Mature Streamers
1661,Margaret,4/16/2023,12/8/2024,15.99,139,Comedy,4,5,True,442,110,Canada,Credit Card,Hindi,91,4.7,True,Active,4589,Smartphone,55+,Evening,101-200 ,4000-4990 ,Senior Streamers
8960,Jason,1/16/2024,12/2/2024,15.99,278,Romance,3,2,True,382,25,UK,PayPal,French,72,4.4,False,Active,2932,Smartphone,55+,Afternoon,201-300 ,2000-2999 ,Senior Streamers
6131,Nichole,7/30/2024,12/17/2024,7.99,242,Horror,5,2,True,156,166,France,Cryptocurrency,Hindi,53,5.0,False,Active,1697,Tablet,18-24,Late Night,201-300 ,1000-1999 ,Young Streamers
4114,Eric,11/30/2023,12/14/2024,11.99,251,Horror,5,6,True,687,160,India,Debit Card,English,88,4.5,False,Active,1411,Tablet,18-24,Evening,201-300 ,1000-1999 ,Young Streamers
4833,Nathan,4/13/2024,12/10/2024,7.99,268,Drama,4,4,True,778,122,Canada,Credit Card,Hindi,12,3.8,True,Active,3437,Laptop,25-34,Evening,201-300 ,3000-3999 ,Adult Streamers
2401,Rachel,10/6/2024,12/2/2024,7.99,322,Comedy,4,6,False,616,45,Germany,PayPal,Spanish,22,4.9,True,Active,4509,Smart TV,35-44,Evening,301-500 ,4000-4990 ,Mature Streamers
1037,Natalie,6/25/2023,11/30/2024,7.99,356,Documentary,3,3,True,314,50,Canada,Credit Card,Mandarin,7,4.9,True,Active,3165,Smart TV,25-34,Morning,301-500 ,3000-3999 ,Adult Streamers
2675,Chad,2/18/2023,12/4/2024,15.99,28,Documentary,2,1,True,666,65,France,PayPal,German,21,4.3,False,Active,2538,Desktop,18-24,Late Night,0-50 ,2000-2999 ,Young Streamers
1665,Megan,2/28/2024,12/17/2024,11.99,43,Comedy,5,2,False,767,83,Australia,Cryptocurrency,German,58,3.0,True,Active,245,Desktop,35-44,Afternoon,0-50 ,0-999 ,Mature Streamers
5671,Martin,5/27/2023,11/29/2024,11.99,391,Drama,3,3,True,811,3,USA,PayPal,French,17,4.2,False,Active,1364,Smart TV,35-44,Morning,301-500 ,1000-1999 ,Mature Streamers
5153,Ryan,6/26/2024,12/18/2024,7.99,300,Sci-Fi,1,4,True,413,154,Canada,PayPal,French,64,4.1,False,Active,732,Desktop,55+,Evening,201-300 ,0-999 ,Senior Streamers
1114,Angela,1/2/2023,12/15/2024,11.99,75,Horror,3,3,False,324,175,USA,Debit Card,German,18,3.3,False,Active,4976,Tablet,45-54,Evening,51-100 ,4000-4990 ,Older Streamers
6180,Chad,8/9/2024,12/2/2024,11.99,154,Romance,1,5,True,52,108,Germany,Credit Card,German,94,4.1,False,Active,4176,Tablet,18-24,Late Night,101-200 ,4000-4990 ,Young Streamers
8237,Mary,5/19/2023,12/7/2024,7.99,179,Comedy,2,6,False,680,50,USA,Credit Card,English,52,3.4,False,Active,2919,Smartphone,25-34,Late Night,101-200 ,2000-2999 ,Adult Streamers
9500,Marissa,9/13/2023,12/10/2024,11.99,147,Documentary,1,1,True,780,76,USA,Credit Card,Mandarin,21,4.4,True,Active,3081,Tablet,25-34,Late Night,101-200 ,3000-3999 ,Adult Streamers
7476,Patrick,6/16/2023,11/27/2024,11.99,235,Horror,3,1,True,569,176,France,Debit Card,French,18,3.8,True,Active,3138,Desktop,35-44,Afternoon,201-300 ,3000-3999 ,Mature Streamers
9908,Kelly,1/3/2023,12/4/2024,11.99,390,Romance,3,1,False,256,183,Germany,Credit Card,German,89,3.2,True,Active,1180,Smart TV,45-54,Evening,301-500 ,1000-1999 ,Older Streamers
1534,Mary,7/22/2024,12/18/2024,7.99,116,Action,1,4,False,799,137,USA,Credit Card,Mandarin,78,4.6,True,Active,4518,Desktop,55+,Evening,101-200 ,4000-4990 ,Senior Streamers
4613,Cynthia,3/3/2023,12/4/2024,15.99,492,Action,1,2,False,237,55,Australia,Cryptocurrency,Mandarin,15,4.9,True,Active,3843,Smartphone,35-44,Evening,301-500 ,3000-3999 ,Mature Streamers
5063,Jasmine,6/4/2024,11/22/2024,7.99,159,Action,4,5,True,138,3,Germany,Debit Card,Hindi,12,3.9,True,Active,3604,Laptop,25-34,Morning,101-200 ,3000-3999 ,Adult Streamers
4548,Sarah,6/8/2023,11/20/2024,7.99,279,Romance,4,6,False,636,176,France,Cryptocurrency,French,32,3.7,True,Active,4445,Smartphone,25-34,Afternoon,201-300 ,4000-4990 ,Adult Streamers
7556,Adam,7/17/2024,11/26/2024,15.99,386,Action,2,6,True,461,178,USA,Cryptocurrency,Hindi,79,3.7,False,Active,1587,Tablet,35-44,Afternoon,301-500 ,1000-1999 ,Mature Streamers
1846,Mason,6/21/2024,12/7/2024,15.99,332,Sci-Fi,1,6,False,20,128,Australia,Credit Card,English,50,5.0,False,Active,4400,Smart TV,45-54,Late Night,301-500 ,4000-4990 ,Older Streamers
7088,Amy,1/1/2024,11/21/2024,11.99,176,Documentary,5,5,True,276,138,Australia,PayPal,Spanish,56,4.7,False,Active,2891,Smartphone,18-24,Morning,101-200 ,2000-2999 ,Young Streamers
1179,Craig,6/7/2024,12/18/2024,11.99,221,Romance,4,1,True,603,141,Germany,Cryptocurrency,Hindi,44,3.3,True,Active,1363,Smartphone,35-44,Afternoon,201-300 ,1000-1999 ,Mature Streamers
2190,Lindsay,12/31/2023,12/5/2024,7.99,263,Horror,4,1,True,799,14,USA,Credit Card,Mandarin,32,3.3,False,Active,2323,Smart TV,55+,Evening,201-300 ,2000-2999 ,Senior Streamers
2847,Charles,9/23/2023,11/27/2024,15.99,222,Documentary,1,3,False,785,147,France,Credit Card,Mandarin,21,4.8,True,Active,4291,Smart TV,45-54,Morning,201-300 ,4000-4990 ,Older Streamers
6570,Joseph,12/8/2024,12/12/2024,11.99,39,Romance,5,3,True,28,189,Canada,Credit Card,French,26,4.6,True,Active,4938,Smartphone,55+,Evening,0-50 ,4000-4990 ,Senior Streamers
1149,Michael,5/29/2023,11/28/2024,11.99,445,Action,3,2,True,637,14,USA,Debit Card,French,50,3.2,True,Active,913,Desktop,45-54,Late Night,301-500 ,0-999 ,Older Streamers
1336,James,4/25/2024,12/10/2024,11.99,164,Sci-Fi,3,3,True,79,130,Canada,PayPal,French,47,3.9,False,Active,3925,Laptop,55+,Morning,101-200 ,3000-3999 ,Senior Streamers
6956,Brandon,2/21/2024,11/24/2024,15.99,101,Sci-Fi,5,1,True,175,125,India,Debit Card,Mandarin,44,3.6,True,Active,2517,Laptop,55+,Evening,101-200 ,2000-2999 ,Senior Streamers
7015,Jaclyn,10/2/2024,12/9/2024,11.99,424,Drama,1,3,True,684,127,Germany,Cryptocurrency,Mandarin,97,4.6,False,Active,2070,Laptop,25-34,Late Night,301-500 ,2000-2999 ,Adult Streamers
4104,Alvin,7/22/2023,11/20/2024,15.99,182,Sci-Fi,4,5,False,247,197,USA,Cryptocurrency,French,90,4.7,False,Active,4726,Laptop,35-44,Evening,101-200 ,4000-4990 ,Mature Streamers
9413,Megan,8/27/2023,12/3/2024,15.99,115,Sci-Fi,2,3,True,741,68,USA,Cryptocurrency,Hindi,30,5.0,True,Active,1536,Smartphone,35-44,Morning,101-200 ,1000-1999 ,Mature Streamers
8300,Carolyn,4/24/2024,12/13/2024,15.99,33,Documentary,1,4,False,623,53,Canada,Credit Card,English,17,3.5,False,Active,2113,Desktop,55+,Afternoon,0-50 ,2000-2999 ,Senior Streamers
5126,Christopher,5/6/2024,12/3/2024,7.99,259,Drama,1,1,True,327,76,UK,PayPal,French,9,4.3,True,Active,428,Tablet,25-34,Afternoon,201-300 ,0-999 ,Adult Streamers
